catid,ra_obj,dec_obj,ra_ifu,dec_ifu,r_petro,r_auto,z_tonry,z_spec,m_r,r_e,mu_within_1re,mu_1re,mu_2re,ellip,pa,mstar,g_i,a_g,surv_sami,bad_class,sample_origin,r_on_rtwo,v_on_sigma,is_mem
402542,175.81860791,1.9402195,175.81860791,1.9402195,16.126,16.142,0.07707,0.07577,-21.68,3.41,19.82,20.97,22.59,0.5752,63.550003,10.82,1.26,0.081,3,0,GAMA,,,
376587,134.29867527,1.40972586,134.29867527,1.40972586,17.339,17.287,0.05403,0.05296,-19.69,2.62,20.11,21.26,22.88,0.7152,178.83,10.03,1.22,0.153,8,0,GAMA,,,
185569,180.83365567,-1.57612415,180.83365567,-1.57612415,18.549,18.51,0.02231,0.02063,-16.43,0.89,19.71,20.86,22.48,0.4387,149.48001,8.24,0.57,0.085,8,0,GAMA,,,
544835,217.17253745,-0.95122958,217.17253745,-0.95122958,17.589,17.556,0.05555,0.05471,-19.44,1.82,20.35,21.5,23.12,0.4158,131.61,9.58,0.76,0.165,3,0,GAMA,,,
373284,140.34916996,1.1761123,140.34916996,1.1761123,17.436,17.409,0.05969,0.05855,-19.78,1.84,19.45,20.6,22.22,0.7016,38.259995,10.04,1.18,0.12,8,0,GAMA,,,
227233,212.77144752,1.35846317,212.77144752,1.35846317,17.251,17.163,0.05588,0.05497,-19.9,1.62,19.3,20.44,22.07,0.6106,161.32,10.12,1.24,0.142,8,1,GAMA,,,
601256,139.04547263,0.26907681,139.04547263,0.26907681,17.686,17.687,0.09266,0.09149,-20.53,0.8,19.14,20.29,21.91,0.0842,44.119995,10.32,1.24,0.089,3,0,GAMA,,,
252060,222.04357274,1.83636509,222.04357274,1.83636509,18.65,18.645,0.03495,0.03421,-17.28,0.67,19.73,20.88,22.5,0.0907,146.58,8.76,0.8,0.145,3,0,GAMA,,,
186059,182.84051348,-1.48360441,182.84051348,-1.48360441,17.538,17.547,0.08255,0.08127,-20.41,1.04,18.97,20.12,21.74,0.4743,174.33002,10.31,1.27,0.071,3,0,GAMA,,,
198817,140.97498787,-0.68262729,140.97498787,-0.68262729,16.426,16.475,0.05653,0.05538,-20.57,3.88,21.19,22.34,23.96,0.1964,16.529999,10.09,0.84,0.133,8,0,GAMA,,,
98991,180.75409328,0.91126372,180.75409328,0.91126372,16.629,16.672,0.07969,0.07841,-21.22,2.08,19.99,21.14,22.76,0.1804,99.01001,10.64,1.27,0.068,3,0,GAMA,,,
319335,214.16763128,1.85370766,214.16763128,1.85370766,16.02,16.01,0.0829,0.08199,-21.94,2.85,19.92,21.07,22.69,0.3223,41.87999,10.64,0.89,0.165,3,0,GAMA,,,
423187,134.33543648,2.92131343,134.33543648,2.92131343,11.746,11.359,0.01371,0.01302,-22.54,26.48,19.85,21.01,22.63,0.4723,109.05,11.24,1.22,0.161,8,4,GAMA,,,
485836,217.60164239,-1.76690966,217.60164239,-1.76690966,16.169,16.156,0.05731,0.05647,-20.95,3.95,20.0,21.15,22.77,0.6708,142.98,10.46,1.14,0.179,8,0,GAMA,,,
289957,184.14489973,1.73218669,184.14489973,1.73218669,17.23,17.218,0.07842,0.07716,-20.63,1.85,20.2,21.35,22.97,0.2775,172.35999,10.32,1.16,0.093,3,0,GAMA,,,
585386,182.64824873,-0.17149543,182.64824873,-0.17149543,15.008,14.907,0.05166,0.05042,-21.94,5.87,20.52,21.67,23.29,0.2606,91.049995,10.68,0.89,0.098,8,0,GAMA,,,
214184,129.00640444,0.43807939,129.00640444,0.43807939,15.021,14.992,0.0342,0.03322,-20.94,9.58,20.82,21.97,23.59,0.63,92.75,10.56,1.21,0.173,8,0,GAMA,,,
220328,181.06937208,1.54624511,181.06937208,1.54624511,15.614,15.612,0.02213,0.02045,-19.32,5.2,20.07,21.22,22.84,0.6185,80.45001,9.8,1.06,0.087,8,0,GAMA,,,
239212,216.96228677,1.55965495,216.96228677,1.55965495,16.549,16.564,0.05569,0.05485,-20.45,1.52,19.29,20.44,22.06,0.1561,144.11,9.87,0.63,0.112,3,0,GAMA,,,
382563,137.37936956,2.06634903,137.37936956,2.06634903,15.597,15.586,0.02488,0.02396,-19.6,2.08,19.04,20.19,21.81,0.1319,105.85,9.85,0.98,0.124,8,0,GAMA,,,
288844,180.28937195,1.83297334,180.28937195,1.83297334,16.247,16.278,0.07937,0.07809,-21.57,4.91,21.46,22.61,24.23,0.1457,87.640015,10.47,0.86,0.093,3,0,GAMA,,,
250244,214.3636456,1.98002957,214.3636456,1.98002957,18.483,18.475,0.05618,0.0553,-18.54,1.18,20.48,21.63,23.25,0.3254,102.450005,9.53,1.17,0.149,3,0,GAMA,,,
319404,214.40757536,1.91118151,214.40757536,1.91118151,17.572,17.574,0.05912,0.05823,-19.59,1.46,19.96,21.11,22.73,0.3453,59.26999,9.93,1.16,0.146,3,0,GAMA,,,
202974,131.94875747,-0.38094941,131.94875747,-0.38094941,15.44,15.399,0.05204,0.051,-21.48,4.97,20.68,21.84,23.46,0.1733,132.11,10.56,0.97,0.116,8,0,GAMA,,,
402242,174.15261217,1.91913628,174.15261217,1.91913628,16.818,16.822,0.07605,0.07475,-20.94,3.31,20.89,22.04,23.66,0.3572,28.069992,10.38,1.06,0.107,3,0,GAMA,,,
386720,133.70923962,2.20232633,133.70923962,2.20232633,15.542,15.487,0.05937,0.05831,-21.72,5.81,20.57,21.72,23.34,0.5229,58.29001,10.89,1.28,0.169,8,0,GAMA,,,
570227,222.80167403,-0.45687693,222.80167403,-0.45687693,15.423,15.383,0.04413,0.04339,-21.14,5.79,20.31,21.46,23.08,0.5744,7.4299927,10.64,1.24,0.199,8,0,GAMA,,,
619105,218.12682562,0.27469683,218.12682562,0.27469683,15.653,15.466,0.02675,0.02596,-19.9,12.47,21.99,23.14,24.76,0.5526,45.139984,9.68,0.62,0.144,8,0,GAMA,,,
47686,213.78575584,-0.78300031,213.78575584,-0.78300031,15.911,15.752,0.039,0.03811,-20.44,8.61,22.57,23.73,25.35,0.2269,104.33,10.01,0.79,0.169,8,0,GAMA,,,
508312,216.59876743,-1.59373578,216.59876743,-1.59373578,16.935,16.891,0.05658,0.05572,-20.19,1.98,19.36,20.51,22.13,0.6444,134.51001,10.19,1.19,0.183,8,0,GAMA,,,
610357,179.92171771,0.25961719,179.92171771,0.25961719,17.101,17.06,0.07733,0.07604,-20.76,1.83,19.6,20.75,22.37,0.5348,128.75,10.41,1.2,0.116,3,0,GAMA,,,
273803,185.36340168,1.35864918,185.36340168,1.35864918,17.36,17.366,0.07786,0.07661,-20.46,3.34,21.28,22.44,24.06,0.418,80.98999,10.31,1.24,0.085,3,0,GAMA,,,
544427,215.52828545,-1.00243196,215.52828545,-1.00243196,16.296,16.259,0.10222,0.10131,-22.23,2.69,19.14,20.29,21.91,0.7149,165.73999,11.06,1.35,0.174,4,0,GAMA,,,
386722,133.66016096,2.32098615,133.66016096,2.32098615,16.269,16.29,0.05245,0.0514,-20.6,2.37,19.67,20.83,22.45,0.3825,28.369995,10.29,1.08,0.164,8,0,GAMA,,,
325378,140.02680329,1.96881438,140.02680329,1.96881438,15.896,15.81,0.08616,0.085,-22.29,3.96,20.31,21.46,23.08,0.399,132.41,11.01,1.2,0.094,8,0,GAMA,,,
505800,221.82879589,-1.86377138,221.82879589,-1.86377138,17.304,17.292,0.07738,0.0766,-20.53,1.2,19.02,20.17,21.79,0.5086,47.770004,10.35,1.26,0.218,3,0,GAMA,,,
92015,214.56425191,0.57451246,214.56425191,0.57451246,18.072,17.999,0.05069,0.04981,-18.79,1.85,20.69,21.84,23.46,0.4729,55.569992,9.5,0.99,0.141,3,0,GAMA,,,
47376,212.62519031,-0.79765354,212.62519031,-0.79765354,18.483,18.471,0.05536,0.05444,-18.56,0.94,19.84,21.0,22.62,0.4106,50.59001,9.61,1.25,0.184,3,0,GAMA,,,
592275,212.3285268,-0.0784632,212.3285268,-0.0784632,17.39,17.382,0.05441,0.05349,-19.6,2.02,20.2,21.36,22.98,0.5002,36.820007,9.82,1.0,0.143,3,0,GAMA,,,
486099,218.53099258,-1.70451684,218.53099258,-1.70451684,17.204,17.487,0.05751,0.05669,-19.59,7.24,23.11,24.27,25.89,0.3225,35.36,9.55,0.64,0.149,3,0,GAMA,,,
386789,134.01323512,2.29257986,134.01323512,2.29257986,19.458,17.131,0.07544,0.07436,,0.78,20.89,22.05,23.66,0.064,102.40001,11.13,2.92,0.15,8,1,GAMA,,,
382635,137.75394292,2.0322233,137.75394292,2.0322233,16.805,16.823,0.09294,0.09179,-21.41,2.59,20.66,21.81,23.43,0.1911,90.770004,10.55,1.08,0.115,3,0,GAMA,,,
535642,178.92421484,-0.88665259,178.92421484,-0.88665259,17.833,17.561,0.07815,0.07686,-20.27,1.06,18.69,19.85,21.47,0.6907,73.630005,10.31,1.33,0.088,3,0,GAMA,,,
570308,223.22424277,-0.61622427,223.22424277,-0.61622427,16.618,16.64,0.07817,0.07742,-21.21,3.91,21.39,22.54,24.16,0.1804,20.029999,10.57,1.18,0.203,3,0,GAMA,,,
23565,182.20693056,1.1918103,182.20693056,1.1918103,15.53,15.534,0.03832,0.0371,-20.64,4.65,20.17,21.32,22.94,0.4506,39.78,10.31,1.06,0.097,8,0,GAMA,,,
271948,177.155892,1.33573235,177.155892,1.33573235,17.017,17.032,0.04817,0.04691,-19.66,1.29,19.46,20.62,22.24,0.0867,155.99,9.96,1.13,0.088,3,0,GAMA,,,
561856,185.08173947,-0.52423688,185.08173947,-0.52423688,15.961,15.951,0.04085,0.03963,-20.35,3.9,20.55,21.71,23.33,0.2617,4.25,10.02,0.84,0.089,8,0,GAMA,,,
55106,180.49213962,-0.37982656,180.49213962,-0.37982656,17.881,17.913,0.09402,0.09272,-20.37,2.71,21.14,22.3,23.92,0.5483,174.42,10.38,1.41,0.097,3,0,GAMA,,,
618912,217.40256029,0.33493844,217.40256029,0.33493844,16.612,16.621,0.05662,0.05578,-20.43,2.49,20.29,21.45,23.06,0.2709,162.94,10.34,1.25,0.147,8,0,GAMA,,,
487109,223.04369746,-1.60361617,223.04369746,-1.60361617,19.604,17.097,0.02715,0.02646,-18.23,1.25,21.44,22.6,24.21,0.46,158.67,8.93,0.54,0.212,8,1,GAMA,,,
382152,135.42424101,1.85215356,135.42424101,1.85215356,16.476,16.498,0.05784,0.05676,-20.6,5.4,21.81,22.97,24.58,0.285,8.76001,10.12,0.87,0.201,8,0,GAMA,,,
387690,137.50022382,2.34665461,137.50022382,2.34665461,18.045,18.026,0.04016,0.03907,-18.22,2.4,21.72,22.88,24.5,0.183,177.51001,9.14,0.79,0.151,8,0,GAMA,,,
544260,214.65450767,-0.89038636,214.65450767,-0.89038636,16.197,16.182,0.04914,0.04826,-20.56,1.94,19.23,20.38,22.0,0.352,5.3200073,10.34,1.17,0.198,8,0,GAMA,,,
39365,176.67951014,-0.67833864,176.67951014,-0.67833864,16.682,16.668,0.0205,0.01856,-18.08,2.96,20.16,21.32,22.94,0.5468,163.23999,9.18,0.89,0.102,8,0,GAMA,,,
297694,216.86676427,1.33773112,216.86676427,1.33773112,18.575,17.31,0.02572,0.02488,-18.02,22.6,25.15,26.31,27.92,0.1365,102.909996,9.11,0.8,0.106,8,0,GAMA,,,
560970,182.37908754,-0.43657876,182.37908754,-0.43657876,15.882,15.873,0.07984,0.07856,-21.99,7.13,21.58,22.73,24.35,0.4465,32.26001,10.73,0.97,0.074,3,0,GAMA,,,
594990,222.80149312,-0.06084918,222.80149312,-0.06084918,15.922,15.92,0.04428,0.04355,-20.59,3.91,20.64,21.8,23.41,0.2571,61.639984,10.34,1.14,0.178,8,0,GAMA,,,
381155,131.64676642,1.85508778,131.64676642,1.85508778,17.424,17.369,0.05156,0.05053,-19.47,2.89,21.4,22.56,24.18,0.2371,174.20999,9.9,1.17,0.181,3,0,GAMA,,,
56140,184.66762679,-0.25646389,184.66762679,-0.25646389,15.086,15.015,0.08111,0.07985,-22.93,3.06,19.07,20.23,21.85,0.3537,19.86,11.3,1.25,0.101,8,0,GAMA,,,
534626,174.18034186,-0.90279275,174.18034186,-0.90279275,16.996,16.92,0.0476,0.04633,-19.75,2.17,20.02,21.18,22.8,0.4278,79.29999,10.08,1.22,0.072,8,1,GAMA,,,
177345,176.43943111,-1.95341684,176.43943111,-1.95341684,16.07,16.086,0.07921,0.0779,-21.8,5.11,20.29,21.45,23.06,0.6909,142.19,10.88,1.29,0.073,3,0,GAMA,,,
48040,215.52467703,-0.66928292,215.52467703,-0.66928292,15.69,15.676,0.05581,0.05494,-21.36,5.69,21.09,22.25,23.87,0.3217,143.91,10.59,1.08,0.195,8,0,GAMA,,,
91999,214.50905483444444,0.4842299966666666,214.50836039,0.48381333,16.3,16.313,0.05369,0.05281,-20.65,1.26,18.05,19.21,20.83,0.5478,55.759995,10.43,1.24,0.139,8,5,GAMA,,,
560836,182.00910478,-0.43682237,182.00910478,-0.43682237,17.035,16.98,0.08358,0.0823,-20.95,1.36,19.24,20.4,22.02,0.3381,95.619995,10.52,1.25,0.071,3,0,GAMA,,,
55715,183.18614538,-0.36754333,183.18614538,-0.36754333,15.659,15.657,0.07539,0.07412,-22.1,6.61,20.59,21.75,23.37,0.6427,49.569992,10.9,1.12,0.086,3,0,GAMA,,,
98621,179.00241194,0.84082699,179.00241194,0.84082699,16.058,16.074,0.06694,0.06566,-21.41,2.35,19.71,20.87,22.49,0.1446,19.399994,10.74,1.29,0.065,3,0,GAMA,,,
396803,175.12830611,1.47171608,175.12830611,1.47171608,17.18,17.146,0.07559,0.07429,-20.64,4.99,20.76,21.92,23.54,0.8214,23.929993,10.43,1.29,0.083,3,0,GAMA,,,
598948,129.56633957,0.40739366,129.56633957,0.40739366,17.393,17.158,0.082,0.08097,-20.78,1.06,19.64,20.8,22.42,0.0829,173.45999,10.43,1.18,0.161,3,1,GAMA,,,
251786,220.3949036,1.91696443,220.3949036,1.91696443,17.352,17.177,0.07328,0.07249,-20.52,1.4,19.78,20.94,22.56,0.3103,114.58,10.43,1.24,0.148,3,1,GAMA,,,
584093,178.05366725,-0.11412176,178.05366725,-0.11412176,16.078,16.014,0.07843,0.07713,-21.78,4.67,21.39,22.56,24.17,0.1121,11.449997,10.57,0.87,0.094,3,0,GAMA,,,
609740,177.13587726,0.23091221,177.13587726,0.23091221,16.267,16.174,0.04843,0.04717,-20.55,7.9,21.31,22.47,24.09,0.6935,8.369995,10.28,1.06,0.113,8,0,GAMA,,,
622532,133.74927045,0.67006986,133.74927045,0.67006986,16.308,16.303,0.10724,0.10613,-22.3,3.24,19.96,21.12,22.74,0.586,175.68001,11.1,1.38,0.186,4,0,GAMA,,,
422768,132.25290986,2.78768361,132.25290986,2.78768361,18.622,18.199,0.02968,0.02868,-17.47,6.82,25.19,26.35,27.97,0.5351,167.65001,8.94,0.87,0.12,8,1,GAMA,,,
36915,212.50761318,-1.10772809,212.50761318,-1.10772809,17.033,17.035,0.05519,0.05427,-19.96,0.99,18.47,19.64,21.25,0.4895,10.25,9.97,1.0,0.205,3,0,GAMA,,,
509372,221.05563571,-1.45787422,221.05563571,-1.45787422,15.913,15.908,0.07732,0.07653,-21.88,5.64,21.23,22.39,24.01,0.2703,119.9,10.76,1.08,0.183,3,0,GAMA,,,
202313,129.02346784,-0.3596196,129.02346784,-0.3596196,19.137,19.05,0.03972,0.03873,-17.19,6.91,24.19,25.36,26.98,0.4786,98.130005,8.61,0.66,0.152,3,0,GAMA,,,
70532,180.27080337,0.11376862,180.27080337,0.11376862,14.744,14.688,0.02235,0.02069,-20.28,4.74,18.98,20.15,21.77,0.6304,136.37,10.21,1.08,0.093,8,0,GAMA,,,
601018,138.34208727,0.26760372,138.34208727,0.26760372,17.596,17.599,0.05414,0.05302,-19.35,1.56,20.3,21.46,23.08,0.2605,62.64,9.72,0.99,0.099,3,0,GAMA,,,
106549,216.55409249,0.8605753,216.55409249,0.8605753,14.866,14.827,0.03269,0.03186,-20.98,3.14,19.26,20.42,22.04,0.0423,84.33002,10.27,0.84,0.114,8,0,GAMA,,,
397443,178.21416608,1.54896027,178.21416608,1.54896027,17.048,17.059,0.05973,0.05846,-20.11,2.59,20.35,21.51,23.13,0.4803,145.05,9.62,0.49,0.064,3,0,GAMA,,,
198507,139.79381897,-0.83789541,139.79381897,-0.83789541,16.391,16.406,0.05817,0.05703,-20.72,1.98,19.12,20.28,21.9,0.5186,179.29999,10.32,1.08,0.116,8,0,GAMA,,,
203114,132.63598101,-0.25281896,132.63598101,-0.25281896,15.662,15.689,0.07084,0.06977,-21.9,3.9,20.21,21.38,22.99,0.3024,118.95,10.91,1.25,0.117,8,0,GAMA,,,
568631,215.86267819,-0.42250795,215.86267819,-0.42250795,16.133,16.139,0.0857,0.08481,-21.9,3.79,20.92,22.09,23.7,0.1201,51.37001,10.76,1.07,0.153,3,0,GAMA,,,
202745,130.93342305,-0.2122157,130.93342305,-0.2122157,15.792,15.793,0.05093,0.04991,-21.07,6.33,20.1,21.26,22.88,0.7879,163.95001,10.65,1.3,0.127,8,0,GAMA,,,
228575,217.87849304,1.11754195,217.87849304,1.11754195,17.607,17.617,0.03089,0.03008,-18.03,1.69,20.28,21.45,23.07,0.3436,109.619995,9.03,0.75,0.147,8,0,GAMA,,,
601400,139.65264225,0.3475607,139.65264225,0.3475607,17.545,17.549,0.0924,0.09123,-20.65,1.03,19.38,20.55,22.17,0.2182,21.23999,10.33,1.19,0.139,3,0,GAMA,,,
7946,179.93476301,0.63536903,179.93476301,0.63536903,16.429,16.443,0.10427,0.10295,-22.09,2.86,20.4,21.57,23.19,0.1931,85.07001,10.92,1.24,0.079,4,0,GAMA,,,
321301,222.52544802,1.71546909,222.52544802,1.71546909,15.674,15.697,0.04531,0.04457,-20.86,5.26,20.39,21.56,23.18,0.5582,45.47,10.34,0.99,0.176,8,0,GAMA,,,
375599,129.92886333,1.42681904,129.92886333,1.42681904,17.256,17.252,0.05115,0.05014,-19.57,1.23,19.23,20.4,22.02,0.4453,8.539993,9.93,1.14,0.292,3,0,GAMA,,,
79836,223.40848826,0.02099328,223.40848826,0.02099328,17.285,17.086,0.04549,0.04477,-19.49,1.88,19.75,20.91,22.53,0.5778,20.830002,9.9,1.11,0.187,3,0,GAMA,,,
289956,184.13742843,1.73944939,184.13742843,1.73944939,17.34,17.259,0.09497,0.09369,-21.07,3.46,20.46,21.63,23.24,0.7601,55.389984,10.59,1.31,0.094,3,0,GAMA,,,
375392,129.01389168,1.32976102,129.01389168,1.32976102,14.508,14.474,0.01376,0.01329,-19.41,5.36,19.34,20.51,22.12,0.5441,141.38,9.81,1.01,0.198,8,0,GAMA,,,
485053,213.89163574,-1.95550738,213.89163574,-1.95550738,16.91,16.818,0.08115,0.08023,-21.11,2.14,20.28,21.44,23.06,0.2799,58.75,10.44,1.05,0.241,3,0,GAMA,,,
300694,130.5050884,1.20284044,130.5050884,1.20284044,17.021,17.024,0.07741,0.07637,-20.8,1.67,20.12,21.29,22.9,0.0439,149.81,10.43,1.21,0.149,3,0,GAMA,,,
210228,137.12630224,0.20569385,137.12630224,0.20569385,15.912,15.843,0.05253,0.05143,-21.09,3.27,19.07,20.24,21.86,0.7254,157.36002,10.68,1.34,0.124,8,0,GAMA,,,
271610,175.05716532,1.37646384,175.05716532,1.37646384,18.203,18.232,0.04198,0.04072,-18.15,1.22,19.89,21.06,22.68,0.4975,179.47,9.38,1.13,0.089,8,0,GAMA,,,
288756,180.11083889,1.66878678,180.11083889,1.66878678,17.451,17.505,0.02294,0.02137,-17.49,2.84,21.46,22.63,24.24,0.2012,78.92001,8.99,0.96,0.083,8,0,GAMA,,,
85785,183.9483087,0.56352023,183.9483087,0.56352023,17.051,17.065,0.07249,0.07123,-20.62,1.94,19.26,20.43,22.05,0.6837,137.42,10.42,1.29,0.093,3,0,GAMA,,,
177232,176.10838436,-1.95708642,176.10838436,-1.95708642,15.167,15.088,0.07819,0.07688,-22.76,9.11,21.38,22.55,24.17,0.3215,144.78,11.26,1.27,0.068,8,0,GAMA,,,
92466,216.48616204,0.6129387,216.48616204,0.6129387,15.086,15.046,0.05631,0.05546,-22.04,4.45,19.59,20.76,22.38,0.4902,12.790009,11.03,1.3,0.115,8,0,GAMA,,,
325392,140.12503171,1.84875813,140.12503171,1.84875813,17.247,17.154,0.01764,0.01671,-17.25,1.2,20.13,21.3,22.92,0.0971,101.74,8.26,0.19,0.105,8,3,GAMA,,,
106030,214.37536424,1.01984878,214.37536424,1.01984878,19.659,17.195,0.05394,0.05306,,0.96,20.1,21.27,22.89,0.7565,172.63,10.48,1.39,0.147,8,1,GAMA,,,
198343,139.04118585,-0.68882379,139.04118585,-0.68882379,16.181,16.187,0.0532,0.05207,-20.76,1.84,18.94,20.11,21.73,0.4251,166.77,10.48,1.25,0.138,8,0,GAMA,,,
422443,131.01758554,2.71152712,131.01758554,2.71152712,15.635,15.526,0.02701,0.02613,-19.82,1.94,18.72,19.89,21.51,0.2971,136.92001,10.06,1.12,0.14,8,0,GAMA,,,
137328,178.05720973,-1.64664661,178.05720973,-1.64664661,17.536,17.548,0.08567,0.08436,-20.51,2.16,20.12,21.29,22.9,0.628,55.67,10.3,1.21,0.087,3,0,GAMA,,,
209698,134.6191439,0.02347054,134.6191439,0.02347054,14.394,14.381,0.02959,0.02855,-21.2,6.06,19.57,20.74,22.35,0.488,159.72,10.43,0.93,0.109,8,0,GAMA,,,
99031,180.77186833,1.00359082,180.77186833,1.00359082,16.242,16.262,0.07979,0.07851,-21.64,3.04,20.27,21.44,23.05,0.2455,2.6100006,10.74,1.18,0.069,3,0,GAMA,,,
143735,177.28134048,-1.36652418,177.28134048,-1.36652418,15.951,15.911,0.08246,0.08115,-22.04,2.73,19.96,21.13,22.74,0.1249,119.83,10.95,1.24,0.079,8,0,GAMA,,,
492487,216.90022007,-1.4108945,216.90022007,-1.4108945,17.331,17.343,0.05605,0.0552,-19.69,1.2,19.01,20.18,21.8,0.5312,8.860001,9.94,1.12,0.183,3,0,GAMA,,,
594962,222.74436629,-0.03284658,222.74436629,-0.03284658,16.192,15.374,0.0452,0.04446,-21.2,1.49,18.29,19.46,21.08,0.5439,98.840004,10.65,1.21,0.175,8,1,GAMA,,,
567545,212.10361923,-0.58913876,212.10361923,-0.58913876,15.036,15.025,0.05365,0.05273,-21.93,9.0,21.23,22.4,24.01,0.3671,95.93,10.84,1.11,0.16,8,0,GAMA,,,
493834,222.70626964,-1.24330182,222.70626964,-1.24330182,15.875,15.836,0.03529,0.03456,-20.15,2.43,18.59,19.76,21.38,0.685,56.26001,10.23,1.2,0.179,8,1,GAMA,,,
91691,212.98196487,0.46656441,212.98196487,0.46656441,16.297,16.307,0.05566,0.05475,-20.75,3.68,21.03,22.2,23.82,0.0964,104.240005,10.51,1.28,0.162,8,0,GAMA,,,
425769,129.68027334,2.92250358,129.68027334,2.92250358,17.147,17.248,0.08247,0.08144,-20.69,1.46,20.37,21.55,23.16,0.1219,116.58001,10.34,1.19,0.109,3,0,GAMA,,,
348184,140.58971407,2.34083111,140.58971407,2.34083111,17.825,17.829,0.051,0.04987,-18.98,2.4,20.5,21.67,23.29,0.6797,112.05,9.7,1.14,0.161,3,0,GAMA,,,
619905,222.16973128,0.30557398,222.16973128,0.30557398,17.895,17.815,0.08662,0.08584,-20.29,0.54,17.99,19.16,20.78,0.4578,175.47,10.33,1.37,0.167,3,0,GAMA,,,
618952,217.55209582,0.23411258,217.55209582,0.23411258,15.498,15.512,0.05535,0.05452,-21.53,4.93,20.05,21.23,22.84,0.5591,137.44,10.76,1.23,0.141,8,0,GAMA,,,
92782,217.49144761,0.5013236,217.49144761,0.5013236,16.673,16.658,0.08724,0.08638,-21.42,2.0,19.36,20.54,22.15,0.5436,154.31999,10.65,1.2,0.139,3,0,GAMA,,,
279877,139.81218862,1.07662198,139.81218862,1.07662198,16.264,16.254,0.08801,0.08684,-21.88,3.22,20.6,21.77,23.39,0.1612,51.950005,10.89,1.27,0.095,3,0,GAMA,,,
534655,174.364431,-0.84656847,174.364431,-0.84656847,14.52,14.466,0.04771,0.04644,-22.21,7.81,20.45,21.63,23.24,0.3975,54.53,11.13,1.33,0.071,8,0,GAMA,,,
227278,212.82985142,1.30953672,212.82985142,1.30953672,15.393,15.368,0.02588,0.02496,-19.92,2.05,18.38,19.55,21.17,0.4252,112.96,10.11,1.15,0.142,8,0,GAMA,,,
560238,179.80368593,-0.52382771,179.80368593,-0.52382771,13.644,13.666,0.02295,0.02137,-21.35,8.11,19.77,20.94,22.56,0.2859,24.679993,10.59,1.02,0.106,8,0,GAMA,,,
205183,140.78945307,-0.41685301,140.78945307,-0.41685301,17.444,17.433,0.05677,0.05562,-19.64,2.31,20.45,21.62,23.24,0.5105,74.03,9.98,1.2,0.105,3,0,GAMA,,,
419345,139.85181914,2.70691827,139.85181914,2.70691827,15.374,15.392,0.0378,0.03669,-20.76,4.07,19.84,21.02,22.63,0.421,166.91,10.43,1.16,0.152,8,0,GAMA,,,
318589,211.54076995,1.84799131,211.54076995,1.84799131,16.751,16.757,0.08393,0.08298,-21.25,3.67,20.86,22.04,23.65,0.4432,84.70001,10.55,1.15,0.135,3,0,GAMA,,,
610618,180.9880053,0.33201869,180.9880053,0.33201869,16.058,16.018,0.08294,0.08165,-21.98,5.32,20.22,21.39,23.01,0.7254,116.46,10.94,1.27,0.093,8,0,GAMA,,,
396615,174.36234325,1.53514358,174.36234325,1.53514358,15.547,15.538,0.04698,0.04572,-21.1,4.3,20.22,21.39,23.01,0.3677,14.810005,10.52,1.12,0.098,8,0,GAMA,,,
324349,135.71441614,1.68111331,135.71441614,1.68111331,15.149,15.143,0.05808,0.05699,-21.98,4.79,20.46,21.64,23.25,0.1262,21.5,10.87,1.12,0.231,8,0,GAMA,,,
537361,184.95109817,-0.87544522,184.95109817,-0.87544522,14.311,14.259,0.04086,0.03964,-22.05,7.28,20.16,21.34,22.95,0.3879,92.66,10.83,1.0,0.116,8,0,GAMA,,,
8011,180.2761653,0.79943117,180.2761653,0.79943117,17.343,17.348,0.08618,0.08489,-20.72,1.42,19.52,20.69,22.31,0.4055,90.99,10.45,1.31,0.081,3,0,GAMA,,,
214295,129.5972045,0.42185284,129.5972045,0.42185284,17.427,17.294,0.08307,0.08204,-20.69,4.3,20.83,22.0,23.62,0.7779,39.229996,10.49,1.35,0.161,3,0,GAMA,,,
521794,131.21183174,2.8308294,131.21183174,2.8308294,17.173,17.151,0.07768,0.07664,-20.67,1.91,19.55,20.72,22.34,0.621,52.89,10.4,1.24,0.145,3,0,GAMA,,,
422612,131.73701669,2.75873579,131.73701669,2.75873579,16.306,16.326,0.07494,0.07389,-21.38,2.12,19.41,20.59,22.21,0.3885,72.12999,10.54,1.05,0.126,3,0,GAMA,,,
618907,217.36280974,0.38798752,217.36280974,0.38798752,18.193,18.188,0.05681,0.05597,-18.85,1.81,21.3,22.48,24.09,0.1955,18.119995,9.58,1.09,0.143,3,0,GAMA,,,
41173,184.54417776,-0.74498313,184.54417776,-0.74498313,18.472,18.316,0.02255,0.02092,-16.69,4.72,22.82,23.99,25.61,0.4098,57.320007,8.39,0.59,0.119,8,0,GAMA,,,
185365,180.0115588,-1.61473473,180.0115588,-1.61473473,16.193,16.19,0.0535,0.05224,-20.75,1.79,19.28,20.46,22.07,0.1623,116.92,10.39,1.13,0.125,8,0,GAMA,,,
228740,218.61286202,1.08029573,218.61286202,1.08029573,15.827,15.799,0.0797,0.07887,-22.09,4.96,20.73,21.9,23.52,0.3884,59.380005,10.95,1.23,0.163,8,0,GAMA,,,
381419,132.69271063,1.82458588,132.69271063,1.82458588,18.511,18.491,0.03637,0.03534,-17.51,1.13,20.5,21.68,23.29,0.2917,9.309998,8.63,0.53,0.131,3,0,GAMA,,,
